0,349246419865409 
0,0972149552943611 
0,0972725934306667 
0,348433935523928 
0,106407740669055 
0,946328079351957 
1,51890606640564E-08 
0,105086868826286 
0,10577573465104 
1,25323530546907E-08 
0,942904116525566 
0,104784772789148 
0,351594935583832 
0,100280280945772 
0,100788488170669 
0,350793531207807 
