0,303 
0,2204 
0,3972 
-0,6212 
0,9514 
-0,5561 
-0,4117 
0,5247 
-5,87139708602493 
9,1319649342222 
-4,61303959978843 
4,37086339669451 
-13,0705084653669 
-5,28808643705087 
-4,26148998702982 
5,64422669576596 
3,93883452358075 
-33,5171888759467 
-1,84599814275251 
-2,12182867123143 
105,761478620125 
5,87422663324077 
-18,3520107699723 
-46,5687328975792 
-18,9681923368862 
3,05097084467853 
-47,5121782789243 
-1,85867613024281 
-2,13224169191964 
120,712798914173 
